	ASCL1neg_corr	ASCL1neg_pval	ASCL1neg_qval	ASCL1neg_ci_low	ASCL1neg_ci_high	ASCL1pos_corr	ASCL1pos_pval	ASCL1pos_qval	ASCL1pos_ci_low	ASCL1pos_ci_high
TTC3	0.08261081178247837	9.209480203987898e-79	1.8363868801571087e-78	0.07402687527562689	0.09118250792985867	-0.08260797035041657	9.322829991240769e-79	1.85898903115469e-78	-0.09117967075970473	-0.07402402999688412
PSRC1	0.08249195304997417	1.5357061152727096e-78	3.0591755284316924e-78	0.07390785575359635	0.09106382735656929	-0.08249496096502054	1.5159755113626783e-78	3.0198715365790406e-78	-0.0910668307660077	-0.07391086773466937
HSD17B7	0.08239092995581354	2.3702974616528177e-78	4.712320997321705e-78	0.0738066961898215	0.09096295549608029	-0.08238900640751734	2.3899545945399215e-78	4.751400784373601e-78	-0.09096103482566936	-0.073804770044765
PPP4R3B	0.08235535218986946	2.761405706991429e-78	5.484420470688042e-78	0.07377107040480894	0.09092743094890968	-0.08235237817980723	2.7968767540305274e-78	5.554869422106311e-78	-0.09092446138651332	-0.07376809238173786
TOMM22	0.08194846436773127	1.5762514471401826e-77	3.1182026649657424e-77	0.07336363496705689	0.09052115021583183	-0.08194602509715801	1.5927558483645423e-77	3.15085232119593e-77	-0.09051871457612028	-0.07336119242219868
TIPRL	0.0818057343056757	2.897969997410479e-77	5.727213433617547e-77	0.07322071348868835	0.09037863243535015	-0.08180312856361088	2.9303385401892905e-77	5.791182885749586e-77	-0.09037603056552639	-0.07321810425532159
RSRC2	0.08146897258275476	1.2140578620232019e-76	2.3922322404398068e-76	0.07288350152966722	0.0900423701845783	-0.0814651326678342	1.2340092142442541e-76	2.4315452497423728e-76	-0.09003853595360199	-0.07287965649226263
MFSD9	0.08100853696445637	8.524352297334603e-76	1.6763721332024785e-75	0.0724224535051817	0.08958261430356088	-0.08100643054409469	8.6004758971356e-76	1.6913423593187023e-75	-0.08958051098449353	-0.07242034429159021
NUP188	0.08096076261757963	1.04281518963552e-75	2.04875282836055e-75	0.07237461582576236	0.08953491027631652	-0.08095918493121175	1.049778200119172e-75	2.0624326132007307e-75	-0.08953333491149304	-0.07237303604859255
BCR	0.08038580131198102	1.168744471926554e-74	2.287171177938462e-74	0.07179889541556732	0.08896079217745184	-0.08038380933877157	1.1785350119197113e-74	2.306330747396695e-74	-0.08895880311565654	-0.07179690082235991
ZNF592	0.08036229319856884	1.2896426197103316e-74	2.521295444203972e-74	0.07177535638683497	0.08893731841850303	-0.0803598322743218	1.302998357871132e-74	2.5474063692495253e-74	-0.08893486109006916	-0.07177289222680042
TAX1BP3	0.07986517087933963	1.026908447188008e-73	2.001770852218339e-73	0.0712775825460918	0.08844092035708924	-0.07986258459431846	1.0380176319684897e-73	2.023426183174444e-73	-0.08843833782889024	-0.07127499288270628
PSMD10	0.07952028660498726	4.298653276389403e-73	8.363138670018293e-73	0.07093224878434588	0.0880965360421544	-0.07951817634391337	4.336393519761188e-73	8.436563268017875e-73	-0.08809442883389704	-0.07093013577930729
PHF6	0.07917940713499523	1.7588940372846514e-72	3.4186473027884384e-72	0.07059092706938487	0.08775614871139215	-0.0791778147903124	1.7704832979298085e-72	3.441172590728491e-72	-0.08775455866093133	-0.0705893326635696
ELOA	0.07868909750114235	1.3204675005459304e-71	2.5565682488788585e-71	0.07009998485193937	0.08726654344180078	-0.07868783617277085	1.3273114330798485e-71	2.5698188442978674e-71	-0.0872652839200724	-0.07009872190160338
TMEM199	0.07859774025082533	1.9197568635224775e-71	3.7132627921131095e-71	0.0700085101949443	0.08717531697461448	-0.07859584378583052	1.934718987397587e-71	3.742203070401522e-71	-0.08717342322299361	-0.07000661129426063
ESCO1	0.07809271081691989	1.5073658919054253e-70	2.8959959498663312e-70	0.06950283433492907	0.08667100792338474	-0.07809057483270625	1.5205178631741825e-70	2.921263906194395e-70	-0.08666887497663922	-0.06950069562607902
KCNQ1	0.07800216560582621	2.178008272267805e-70	4.1804381425485694e-70	0.0694121736946986	0.08658059140276653	-0.0779975192140422	2.2195085318525654e-70	4.260093151348494e-70	-0.0865759516110136	-0.06940752138341395
AC007389.1	0.07746890125959109	1.8864260132648306e-69	3.613842937288947e-69	0.06887823240934855	0.08604808210964567	-0.07746800266883942	1.8932771297150597e-69	3.626967681446474e-69	-0.08604718478707864	-0.06887733268205691
SEPHS1	0.07744404527799513	2.0853689480282531e-69	3.9911367426378053e-69	0.06885334499499399	0.08602326120226152	-0.07744452061342147	2.0813750017364615e-69	3.9834928262898786e-69	-0.08602373586704315	-0.06885382093142701
ADPRHL1	0.07675047005648561	3.376843756013271e-68	6.444358313002425e-68	0.06815889699336321	0.08533066038831182	-0.07674880068125789	3.399448499214748e-68	6.4874971359060074e-68	-0.08532899334839501	-0.06815722552747294
CA11	0.07655341373086683	7.414776995885411e-68	1.413684841922862e-67	0.06796159421500968	0.08513387939552476	-0.07655144617596779	7.47316001802972e-68	1.4248160186901278e-67	-0.08513191458637555	-0.06795962420273428
FAM171A2	0.07652679988186147	8.24449233933695e-68	1.570379493207038e-67	0.06793494713233182	0.08510730268085713	-0.07652557592892191	8.28480071392221e-68	1.5780572788423255e-67	-0.085106080435407	-0.06793372165129295
AGO3	0.07649357536905968	9.411296029594201e-68	1.7909221749941392e-67	0.06790168114808694	0.0850741245091253	-0.07649130510590171	9.496783899995805e-68	1.8071900856319327e-67	-0.08507185741180301	-0.06789940805184237
TOMM20	0.07648528177500419	9.727364664653413e-68	1.8493088716071125e-67	0.06789337720479563	0.08506584247988704	-0.07648387629524057	9.781966170378518e-68	1.8596893860035205e-67	-0.08506443895984582	-0.06789196997130943
ANO8	0.07585911514810505	1.1656502378060961e-66	2.205582285347391e-66	0.06726643264797309	0.08444054557290996	-0.07585812624746344	1.170212047416842e-66	2.2142139023970522e-66	-0.0844395580404655	-0.06726544252411876
NUP88	0.07579079258379728	1.5265559589683483e-66	2.8857390528702236e-66	0.06719802561242412	0.08437231749688831	-0.07578906592227817	1.536992852600117e-66	2.9054685304350035e-66	-0.08437059322225357	-0.0671962968171775
AC068722.1	0.0755786213439101	3.522236185443292e-66	6.652004127371657e-66	0.06698559256760903	0.08416043917122198	-0.07557599111271607	3.5588801116799924e-66	6.721208898356927e-66	-0.08415781256633904	-0.06698295909577678
KIAA0319	0.0755195445028102	4.4436382292944537e-66	8.37632088462668e-66	0.06692644296835247	0.08410144375087522	-0.07551577861000565	4.509923994349827e-66	8.501270488878091e-66	-0.08409768304625127	-0.06692267243957829
URGCP	0.07502746197009724	3.0567836563298576e-65	5.74043879122978e-65	0.06643375674095973	0.08361003707737907	-0.07502664237060487	3.0665853599469097e-65	5.758845746379174e-65	-0.08360921860009767	-0.0664329361394653
BTF3L4	0.07487996202041713	5.4354389404774884e-65	1.0197821651927745e-64	0.06628607665229964	0.08346273890090891	-0.0748769941987652	5.498688707225366e-65	1.0316489131754908e-64	-0.08345977513525268	-0.06628310520996568
NFIA	0.07479525215800993	7.5608257081412205e-65	1.4158849640713896e-64	0.06620126350549942	0.08337814474818646	-0.07479408852834428	7.595161713492222e-65	1.4223149276202662e-64	-0.08337698270712286	-0.06620009845791693
TSEN34	0.07472839810413548	9.807880278726989e-65	1.8349635694531318e-64	0.06613432802600216	0.08331138192646537	-0.07472866861986265	9.797563756324752e-65	1.8330334436529003e-64	-0.08331165207318943	-0.06613459887105103
QRICH2	0.07464504495493805	1.3562115503068636e-64	2.5349748603866608e-64	0.06605087346426494	0.08322814241693755	-0.07464454483340813	1.3588498757068594e-64	2.5399063097324475e-64	-0.08322764297688776	-0.06605037273461944
NME7	0.07430004020154934	5.166867318181578e-64	9.621726849500145e-64	0.06570545023575095	0.08288360675258581	-0.07429486115459202	5.2714104898239085e-64	9.816406871180462e-64	-0.08287843473173712	-0.0657002649225373
YIPF4	0.0738976939766704	2.43921280240968e-63	4.525441191854694e-63	0.06530261858497072	0.08248180498979454	-0.0738955206599873	2.4596905975519463e-63	4.563433390634408e-63	-0.08247963460650444	-0.06530044265381407
SSNA1	0.07314846712646814	4.290917944866122e-62	7.92413286217197e-62	0.06455249526695447	0.08173358456981089	-0.07314768005107392	4.303796193916097e-62	7.947915408893992e-62	-0.08173279854660018	-0.06455170725491352
NDUFAF1	0.07286417046603824	1.2639744275943069e-61	2.323482403666005e-61	0.06426786098113312	0.08144966727001768	-0.07286249942018894	1.272010373575618e-61	2.3382543631904744e-61	-0.08144799844986447	-0.06426618795491575
LIG4	0.07220385135185983	1.5289552165329735e-60	2.805422415656832e-60	0.06360676308125678	0.08079022389783853	-0.07220051687646475	1.5482346267974866e-60	2.8407974803623604e-60	-0.08078689382568466	-0.06360342469230156
LYPLA2	0.07166971408850104	1.129549149220323e-59	2.064989303876276e-59	0.06307200137229076	0.08025678952942064	-0.07166725758221236	1.1399464055342425e-59	2.083997085071741e-59	-0.08025433624439518	-0.06306954200557108
SMIM22	0.07164205769626077	1.252269680764403e-59	2.2872505584737956e-59	0.06304431278213196	0.0802291693975235	-0.07162486916596524	1.33514341038283e-59	2.438618101155854e-59	-0.08021200339649488	-0.06302710424740325
WDR12	0.07119820226747574	6.519184355234901e-59	1.1863847780227299e-58	0.06259994242203715	0.07978589410430227	-0.07119670578137337	6.555433153172303e-59	1.19298146554546e-58	-0.07978439956841792	-0.06259844420557824
TMEM132A	0.07112123721263444	8.669192134064979e-59	1.5762167516481778e-58	0.06252288842431819	0.07970902930011264	-0.07111833844236216	8.762704802177787e-59	1.5932190549414158e-58	-0.07970613430363113	-0.06251998630615238
OCIAD2	0.07101489201759974	1.2846812652808625e-58	2.333662607231358e-58	0.06241642050259363	0.07960282245671835	-0.07100899878428374	1.3129671665487107e-58	2.3850448075362593e-58	-0.07959693688460542	-0.062410520473969014
KIAA1143	0.07079125621806545	2.932047959468796e-58	5.3068741347851506e-58	0.06219252725671097	0.07937947696395066	-0.07078861266409267	2.960741951722081e-58	5.358808962392907e-58	-0.07937683683647952	-0.06218988066469196
SEMA3F	0.07071639933068095	3.862558059633071e-58	6.978424678650535e-58	0.062117584388465374	0.07930471705739708	-0.07071662217384773	3.8593917145967514e-58	6.972704091412379e-58	-0.07930493961200281	-0.06211780748744665
SMDT1	0.07055036711145075	7.110878270878546e-58	1.2835520344546112e-57	0.06195136181013296	0.07913889959641496	-0.07054862133436442	7.156601166019528e-58	1.2918052646244633e-57	-0.07913715607491982	-0.06194961403401411
MSH6	0.07037868231597749	1.3345539248957448e-57	2.406769927674923e-57	0.061779480676416754	0.07896743637083138	-0.07037602355862758	1.3476124219472202e-57	2.4303199674431383e-57	-0.07896478104077709	-0.061776818882529984
ATP6V0D1	0.07018114205517588	2.7485002320584797e-57	4.952252670375639e-57	0.061581715140175915	0.07877015041925979	-0.07017965086848006	2.763509146407637e-57	4.9792957592930393e-57	-0.07876866114972828	-0.06158022225549462
TRAPPC1	0.06944272065169892	4.018862228495173e-56	7.182953044674125e-56	0.060842457618513784	0.07803267368626751	-0.06944046358722354	4.0517729511236906e-56	7.241774711570493e-56	-0.07803041949486768	-0.06084019801281681
MAP2K2	0.06939770684744863	4.72847232996346e-56	8.443700589220463e-56	0.060797393150017975	0.07798771716465695	-0.06939821254493937	4.7198453463226755e-56	8.42829526129049e-56	-0.07798822221881276	-0.060797899416490095
GEMIN5	0.06939232336975229	4.821291388261155e-56	8.601768756933372e-56	0.06079200361542022	0.07798234053540491	-0.06939153749884246	4.834991900597435e-56	8.626212133090874e-56	-0.07798155566417754	-0.06079121686037618
SOS2	0.06934920027537533	5.633347372151585e-56	1.0041617419165034e-55	0.06074883202174216	0.07793927228086406	-0.0693480184916542	5.6574222568910555e-56	1.0084531652212219e-55	-0.07793809199957132	-0.06074764890935593
ARHGEF40	0.06929237147236803	6.914986401042388e-56	1.2315202851366676e-55	0.060691939354160944	0.07788251569833878	-0.06929208545889479	6.9221211733698485e-56	1.232790948062306e-55	-0.07788223004820291	-0.06069165301940526
ZNF583	0.06913026183474051	1.2397672116872545e-55	2.204030598555119e-55	0.060529647843745	0.07772061177063301	-0.06912838854598066	1.2481494510305674e-55	2.2189323573876754e-55	-0.07771874085634516	-0.060527772455977215
MCOLN1	0.0688254085665132	3.7028150193417465e-55	6.565274856988913e-55	0.060224453788499395	0.0774161441204505	-0.06882466724051232	3.712658394925679e-55	6.582727650577446e-55	-0.07741540373022215	-0.0602237116357507
PCDHB9	0.06863207736014336	7.392560124659206e-55	1.3095766385578752e-54	0.06003090729580229	0.07722305663422253	-0.06862909090780073	7.471821225108525e-55	1.3236175775214394e-54	-0.07722007394165284	-0.06002791752293147
YKT6	0.0686258058118856	7.559986208581024e-55	1.338050656386022e-54	0.060024628774615445	0.07721679298130824	-0.06862305242666926	7.634678755003976e-55	1.3512705761068986e-54	-0.07721404306215442	-0.060021872328303034
MTHFD2	0.06855523677859253	9.725241616187787e-55	1.7197597906609702e-54	0.0599539813270893	0.07714631274165233	-0.06855205801618752	9.836140046895149e-55	1.7393704769045357e-54	-0.07714313797691098	-0.05995079903456518
PSMA1	0.06854533176829553	1.007496981134161e-54	1.7800300020038182e-54	0.0599440653175324	0.07713642018748415	-0.06854372596601101	1.0132835945805635e-54	1.790253700672374e-54	-0.07713481640443041	-0.059942457732205544
ACAD9	0.06836487334207526	1.9159888057054986e-54	3.379168969498234e-54	0.05976340679405871	0.07695618840212425	-0.0683640934415976	1.9213115034451686e-54	3.388556443465906e-54	-0.07695540947991855	-0.059762626030028874
NAA20	0.06815848504789426	3.987923276132037e-54	7.020991683331052e-54	0.059556790341610544	0.07675005862628083	-0.06815686399346313	4.010914864178334e-54	7.061469831299885e-54	-0.07674843959944697	-0.05955516749805228
CNEP1R1	0.06802992096186303	6.288806140044975e-54	1.1062104028223352e-53	0.05942808450302217	0.07662165520611726	-0.06802890500402936	6.311461927998747e-54	1.1101955897974929e-53	-0.07662064051678587	-0.05942706742614974
CEP72	0.06777490364071455	1.548293499476611e-53	2.7186892001345236e-53	0.05917278685042078	0.07636695573548775	-0.06777346844555233	1.5561490881595164e-53	2.732483034520661e-53	-0.07636552232596248	-0.05917135008078386
MIEF1	0.06743926609689849	5.0418394108222105e-53	8.845332299688089e-53	0.058836782067296735	0.07603173481719369	-0.06743771210489799	5.069405328996972e-53	8.89369355964381e-53	-0.07603018274963981	-0.05883522637952219
ZNF668	0.06711851079000508	1.5495377446337824e-52	2.7137263478700217e-52	0.05851567762600142	0.07571137584747625	-0.06711725021633792	1.5563737034501333e-52	2.72569825472878e-52	-0.07571011682792125	-0.058514415683742
PLBD2	0.06687345685672355	3.6405055225390515e-52	6.358961611421924e-52	0.058270358156949024	0.07546662351659206	-0.066872156101988	3.6570182460595506e-52	6.387804796610569e-52	-0.07546532436000981	-0.05826905599551266
CSK	0.06599921333147672	7.472888485629722e-51	1.3018969487159795e-50	0.057395175783462954	0.07459344753847219	-0.06599771316336163	7.511480004738164e-51	1.3086202098846976e-50	-0.0745919491909004	-0.05739367401568587
CHD4	0.06584890479018092	1.2513289771275555e-50	2.176224308047923e-50	0.05724470715838516	0.0744433212127016	-0.06584642318292981	1.262012143813826e-50	2.1948037283718716e-50	-0.07444084261057593	-0.05724222291141683
TRIM52-AS1	0.06583901002781772	1.2944690986871956e-50	2.249294697979488e-50	0.05723480187147182	0.07443343843186075	-0.06583729586572425	1.3020917202713359e-50	2.2625399135905056e-50	-0.07443172634526672	-0.057233085886284375
CDCA3	0.0656001632482836	2.929172280835572e-50	5.085368543117313e-50	0.05699570155685097	0.0741948803585884	-0.06560332757186366	2.8977091814883308e-50	5.030745106750575e-50	-0.0741980408637191	-0.056998869232898736
CDKN2AIPNL	0.06543648897943412	5.117189031729014e-50	8.876303610978343e-50	0.056831854118228234	0.07403140336315936	-0.06543640137270763	5.118715380314026e-50	8.8789512234415e-50	-0.07403131586189986	-0.05683176641893665
ZNF33B	0.06540962676325741	5.607090291362627e-50	9.709247257770784e-50	0.056804963525710135	0.07400457347936389	-0.06540586356597353	5.679351821722047e-50	9.834375448869344e-50	-0.07400081481061323	-0.056801196354108255
ZNF852	0.06507046134361619	1.7728224340016272e-49	3.0618694887765584e-49	0.05646544089706752	0.07366581522176484	-0.06506830472300852	1.7858120463896504e-49	3.084304052486443e-49	-0.07366366118379546	-0.05646328201147497
SIVA1	0.06495825958977508	2.591053765245361e-49	4.467334078009244e-49	0.05635312141045328	0.07355374772749838	-0.06495757115603576	2.5970886430336767e-49	4.477739039713236e-49	-0.07355306011686244	-0.05635243225501598
LIPA	0.06485854368892524	3.628341005987697e-49	6.244993125624264e-49	0.05625330106097916	0.07345415096358006	-0.06485752488017488	3.6408350276090305e-49	6.266497465764253e-49	-0.0734531333711805	-0.05625228118595309
ZNF8	0.06451413673310197	1.1562276725967962e-48	1.983237860371863e-48	0.055908534675122065	0.07311015417390487	-0.06451315705131819	1.1600355263944064e-48	1.9897693420144193e-48	-0.07310917565594069	-0.055907553973849736
ATRN	0.06448822898375345	1.2612400819838333e-48	2.161508281034847e-48	0.05588259997091856	0.07308427719627411	-0.06448789504634095	1.2626538274675627e-48	2.1639311524722582e-48	-0.07308394365541748	-0.05588226568614779
